,index,urdf_filepath,urdf_path,scene_id,task,task_ids,init_ids
1065,1065,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_15.urdf,Wainscott_0_int_task_sorting_mail_0_15,Wainscott_0_int,sorting_mail,0,15
1066,1066,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_16.urdf,Wainscott_0_int_task_sorting_mail_0_16,Wainscott_0_int,sorting_mail,0,16
1067,1067,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_17.urdf,Wainscott_0_int_task_sorting_mail_0_17,Wainscott_0_int,sorting_mail,0,17
1068,1068,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_18.urdf,Wainscott_0_int_task_sorting_mail_0_18,Wainscott_0_int,sorting_mail,0,18
1069,1069,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_19.urdf,Wainscott_0_int_task_sorting_mail_0_19,Wainscott_0_int,sorting_mail,0,19
1070,1070,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_20.urdf,Wainscott_0_int_task_sorting_mail_0_20,Wainscott_0_int,sorting_mail,0,20
1071,1071,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_21.urdf,Wainscott_0_int_task_sorting_mail_0_21,Wainscott_0_int,sorting_mail,0,21
1072,1072,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_22.urdf,Wainscott_0_int_task_sorting_mail_0_22,Wainscott_0_int,sorting_mail,0,22
1073,1073,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_23.urdf,Wainscott_0_int_task_sorting_mail_0_23,Wainscott_0_int,sorting_mail,0,23
1074,1074,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_24.urdf,Wainscott_0_int_task_sorting_mail_0_24,Wainscott_0_int,sorting_mail,0,24
1075,1075,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_25.urdf,Wainscott_0_int_task_sorting_mail_0_25,Wainscott_0_int,sorting_mail,0,25
1076,1076,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_26.urdf,Wainscott_0_int_task_sorting_mail_0_26,Wainscott_0_int,sorting_mail,0,26
1077,1077,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_27.urdf,Wainscott_0_int_task_sorting_mail_0_27,Wainscott_0_int,sorting_mail,0,27
1078,1078,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_28.urdf,Wainscott_0_int_task_sorting_mail_0_28,Wainscott_0_int,sorting_mail,0,28
1079,1079,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_sorting_mail_0_29.urdf,Wainscott_0_int_task_sorting_mail_0_29,Wainscott_0_int,sorting_mail,0,29
1080,1080,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_0.urdf,Wainscott_0_int_task_polishing_silver_0_0,Wainscott_0_int,polishing_silver,0,0
1081,1081,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_1.urdf,Wainscott_0_int_task_polishing_silver_0_1,Wainscott_0_int,polishing_silver,0,1
1082,1082,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_2.urdf,Wainscott_0_int_task_polishing_silver_0_2,Wainscott_0_int,polishing_silver,0,2
1083,1083,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_3.urdf,Wainscott_0_int_task_polishing_silver_0_3,Wainscott_0_int,polishing_silver,0,3
1084,1084,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_4.urdf,Wainscott_0_int_task_polishing_silver_0_4,Wainscott_0_int,polishing_silver,0,4
1085,1085,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_5.urdf,Wainscott_0_int_task_polishing_silver_0_5,Wainscott_0_int,polishing_silver,0,5
1086,1086,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_6.urdf,Wainscott_0_int_task_polishing_silver_0_6,Wainscott_0_int,polishing_silver,0,6
1087,1087,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_7.urdf,Wainscott_0_int_task_polishing_silver_0_7,Wainscott_0_int,polishing_silver,0,7
1088,1088,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_8.urdf,Wainscott_0_int_task_polishing_silver_0_8,Wainscott_0_int,polishing_silver,0,8
1089,1089,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_9.urdf,Wainscott_0_int_task_polishing_silver_0_9,Wainscott_0_int,polishing_silver,0,9
1090,1090,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_10.urdf,Wainscott_0_int_task_polishing_silver_0_10,Wainscott_0_int,polishing_silver,0,10
1091,1091,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_11.urdf,Wainscott_0_int_task_polishing_silver_0_11,Wainscott_0_int,polishing_silver,0,11
1092,1092,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_12.urdf,Wainscott_0_int_task_polishing_silver_0_12,Wainscott_0_int,polishing_silver,0,12
1093,1093,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_13.urdf,Wainscott_0_int_task_polishing_silver_0_13,Wainscott_0_int,polishing_silver,0,13
1094,1094,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_14.urdf,Wainscott_0_int_task_polishing_silver_0_14,Wainscott_0_int,polishing_silver,0,14
1095,1095,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_15.urdf,Wainscott_0_int_task_polishing_silver_0_15,Wainscott_0_int,polishing_silver,0,15
1096,1096,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_16.urdf,Wainscott_0_int_task_polishing_silver_0_16,Wainscott_0_int,polishing_silver,0,16
1097,1097,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_17.urdf,Wainscott_0_int_task_polishing_silver_0_17,Wainscott_0_int,polishing_silver,0,17
1098,1098,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_18.urdf,Wainscott_0_int_task_polishing_silver_0_18,Wainscott_0_int,polishing_silver,0,18
1099,1099,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_19.urdf,Wainscott_0_int_task_polishing_silver_0_19,Wainscott_0_int,polishing_silver,0,19
1100,1100,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_20.urdf,Wainscott_0_int_task_polishing_silver_0_20,Wainscott_0_int,polishing_silver,0,20
1101,1101,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_21.urdf,Wainscott_0_int_task_polishing_silver_0_21,Wainscott_0_int,polishing_silver,0,21
1102,1102,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_22.urdf,Wainscott_0_int_task_polishing_silver_0_22,Wainscott_0_int,polishing_silver,0,22
1103,1103,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_23.urdf,Wainscott_0_int_task_polishing_silver_0_23,Wainscott_0_int,polishing_silver,0,23
1104,1104,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_24.urdf,Wainscott_0_int_task_polishing_silver_0_24,Wainscott_0_int,polishing_silver,0,24
1105,1105,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_25.urdf,Wainscott_0_int_task_polishing_silver_0_25,Wainscott_0_int,polishing_silver,0,25
1106,1106,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_26.urdf,Wainscott_0_int_task_polishing_silver_0_26,Wainscott_0_int,polishing_silver,0,26
1107,1107,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_27.urdf,Wainscott_0_int_task_polishing_silver_0_27,Wainscott_0_int,polishing_silver,0,27
1108,1108,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_28.urdf,Wainscott_0_int_task_polishing_silver_0_28,Wainscott_0_int,polishing_silver,0,28
1109,1109,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_polishing_silver_0_29.urdf,Wainscott_0_int_task_polishing_silver_0_29,Wainscott_0_int,polishing_silver,0,29
1110,1110,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_0.urdf,Merom_1_int_task_polishing_silver_0_0,Merom_1_int,polishing_silver,0,0
1111,1111,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_1.urdf,Merom_1_int_task_polishing_silver_0_1,Merom_1_int,polishing_silver,0,1
1112,1112,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_2.urdf,Merom_1_int_task_polishing_silver_0_2,Merom_1_int,polishing_silver,0,2
1113,1113,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_3.urdf,Merom_1_int_task_polishing_silver_0_3,Merom_1_int,polishing_silver,0,3
1114,1114,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_4.urdf,Merom_1_int_task_polishing_silver_0_4,Merom_1_int,polishing_silver,0,4
1115,1115,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_5.urdf,Merom_1_int_task_polishing_silver_0_5,Merom_1_int,polishing_silver,0,5
1116,1116,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_6.urdf,Merom_1_int_task_polishing_silver_0_6,Merom_1_int,polishing_silver,0,6
1117,1117,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_7.urdf,Merom_1_int_task_polishing_silver_0_7,Merom_1_int,polishing_silver,0,7
1118,1118,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_8.urdf,Merom_1_int_task_polishing_silver_0_8,Merom_1_int,polishing_silver,0,8
1119,1119,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_9.urdf,Merom_1_int_task_polishing_silver_0_9,Merom_1_int,polishing_silver,0,9
1120,1120,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_10.urdf,Merom_1_int_task_polishing_silver_0_10,Merom_1_int,polishing_silver,0,10
1121,1121,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_11.urdf,Merom_1_int_task_polishing_silver_0_11,Merom_1_int,polishing_silver,0,11
1122,1122,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_12.urdf,Merom_1_int_task_polishing_silver_0_12,Merom_1_int,polishing_silver,0,12
1123,1123,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_13.urdf,Merom_1_int_task_polishing_silver_0_13,Merom_1_int,polishing_silver,0,13
1124,1124,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_14.urdf,Merom_1_int_task_polishing_silver_0_14,Merom_1_int,polishing_silver,0,14
1125,1125,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_15.urdf,Merom_1_int_task_polishing_silver_0_15,Merom_1_int,polishing_silver,0,15
1126,1126,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_16.urdf,Merom_1_int_task_polishing_silver_0_16,Merom_1_int,polishing_silver,0,16
1127,1127,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_17.urdf,Merom_1_int_task_polishing_silver_0_17,Merom_1_int,polishing_silver,0,17
1128,1128,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_18.urdf,Merom_1_int_task_polishing_silver_0_18,Merom_1_int,polishing_silver,0,18
1129,1129,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_19.urdf,Merom_1_int_task_polishing_silver_0_19,Merom_1_int,polishing_silver,0,19
1130,1130,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_20.urdf,Merom_1_int_task_polishing_silver_0_20,Merom_1_int,polishing_silver,0,20
1131,1131,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_21.urdf,Merom_1_int_task_polishing_silver_0_21,Merom_1_int,polishing_silver,0,21
1132,1132,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_22.urdf,Merom_1_int_task_polishing_silver_0_22,Merom_1_int,polishing_silver,0,22
1133,1133,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_23.urdf,Merom_1_int_task_polishing_silver_0_23,Merom_1_int,polishing_silver,0,23
1134,1134,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_24.urdf,Merom_1_int_task_polishing_silver_0_24,Merom_1_int,polishing_silver,0,24
1135,1135,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_25.urdf,Merom_1_int_task_polishing_silver_0_25,Merom_1_int,polishing_silver,0,25
1136,1136,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_26.urdf,Merom_1_int_task_polishing_silver_0_26,Merom_1_int,polishing_silver,0,26
1137,1137,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_27.urdf,Merom_1_int_task_polishing_silver_0_27,Merom_1_int,polishing_silver,0,27
1138,1138,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_28.urdf,Merom_1_int_task_polishing_silver_0_28,Merom_1_int,polishing_silver,0,28
1139,1139,scenes/Merom_1_int/urdf/Merom_1_int_task_polishing_silver_0_29.urdf,Merom_1_int_task_polishing_silver_0_29,Merom_1_int,polishing_silver,0,29
1140,1140,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_0.urdf,Rs_int_task_polishing_silver_0_0,Rs_int,polishing_silver,0,0
1141,1141,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_1.urdf,Rs_int_task_polishing_silver_0_1,Rs_int,polishing_silver,0,1
1142,1142,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_2.urdf,Rs_int_task_polishing_silver_0_2,Rs_int,polishing_silver,0,2
1143,1143,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_3.urdf,Rs_int_task_polishing_silver_0_3,Rs_int,polishing_silver,0,3
1144,1144,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_4.urdf,Rs_int_task_polishing_silver_0_4,Rs_int,polishing_silver,0,4
1145,1145,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_5.urdf,Rs_int_task_polishing_silver_0_5,Rs_int,polishing_silver,0,5
1146,1146,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_6.urdf,Rs_int_task_polishing_silver_0_6,Rs_int,polishing_silver,0,6
1147,1147,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_7.urdf,Rs_int_task_polishing_silver_0_7,Rs_int,polishing_silver,0,7
1148,1148,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_8.urdf,Rs_int_task_polishing_silver_0_8,Rs_int,polishing_silver,0,8
1149,1149,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_9.urdf,Rs_int_task_polishing_silver_0_9,Rs_int,polishing_silver,0,9
1150,1150,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_10.urdf,Rs_int_task_polishing_silver_0_10,Rs_int,polishing_silver,0,10
1151,1151,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_11.urdf,Rs_int_task_polishing_silver_0_11,Rs_int,polishing_silver,0,11
1152,1152,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_12.urdf,Rs_int_task_polishing_silver_0_12,Rs_int,polishing_silver,0,12
1153,1153,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_13.urdf,Rs_int_task_polishing_silver_0_13,Rs_int,polishing_silver,0,13
1154,1154,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_14.urdf,Rs_int_task_polishing_silver_0_14,Rs_int,polishing_silver,0,14
1155,1155,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_15.urdf,Rs_int_task_polishing_silver_0_15,Rs_int,polishing_silver,0,15
1156,1156,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_16.urdf,Rs_int_task_polishing_silver_0_16,Rs_int,polishing_silver,0,16
1157,1157,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_17.urdf,Rs_int_task_polishing_silver_0_17,Rs_int,polishing_silver,0,17
1158,1158,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_18.urdf,Rs_int_task_polishing_silver_0_18,Rs_int,polishing_silver,0,18
1159,1159,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_19.urdf,Rs_int_task_polishing_silver_0_19,Rs_int,polishing_silver,0,19
1160,1160,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_20.urdf,Rs_int_task_polishing_silver_0_20,Rs_int,polishing_silver,0,20
1161,1161,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_21.urdf,Rs_int_task_polishing_silver_0_21,Rs_int,polishing_silver,0,21
1162,1162,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_22.urdf,Rs_int_task_polishing_silver_0_22,Rs_int,polishing_silver,0,22
1163,1163,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_23.urdf,Rs_int_task_polishing_silver_0_23,Rs_int,polishing_silver,0,23
1164,1164,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_24.urdf,Rs_int_task_polishing_silver_0_24,Rs_int,polishing_silver,0,24
1165,1165,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_25.urdf,Rs_int_task_polishing_silver_0_25,Rs_int,polishing_silver,0,25
1166,1166,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_26.urdf,Rs_int_task_polishing_silver_0_26,Rs_int,polishing_silver,0,26
1167,1167,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_27.urdf,Rs_int_task_polishing_silver_0_27,Rs_int,polishing_silver,0,27
1168,1168,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_28.urdf,Rs_int_task_polishing_silver_0_28,Rs_int,polishing_silver,0,28
1169,1169,scenes/Rs_int/urdf/Rs_int_task_polishing_silver_0_29.urdf,Rs_int_task_polishing_silver_0_29,Rs_int,polishing_silver,0,29
1170,1170,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_0.urdf,Rs_int_task_polishing_furniture_0_0,Rs_int,polishing_furniture,0,0
1171,1171,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_1.urdf,Rs_int_task_polishing_furniture_0_1,Rs_int,polishing_furniture,0,1
1172,1172,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_2.urdf,Rs_int_task_polishing_furniture_0_2,Rs_int,polishing_furniture,0,2
1173,1173,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_3.urdf,Rs_int_task_polishing_furniture_0_3,Rs_int,polishing_furniture,0,3
1174,1174,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_4.urdf,Rs_int_task_polishing_furniture_0_4,Rs_int,polishing_furniture,0,4
1175,1175,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_5.urdf,Rs_int_task_polishing_furniture_0_5,Rs_int,polishing_furniture,0,5
1176,1176,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_6.urdf,Rs_int_task_polishing_furniture_0_6,Rs_int,polishing_furniture,0,6
1177,1177,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_7.urdf,Rs_int_task_polishing_furniture_0_7,Rs_int,polishing_furniture,0,7
1178,1178,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_8.urdf,Rs_int_task_polishing_furniture_0_8,Rs_int,polishing_furniture,0,8
1179,1179,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_9.urdf,Rs_int_task_polishing_furniture_0_9,Rs_int,polishing_furniture,0,9
1180,1180,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_10.urdf,Rs_int_task_polishing_furniture_0_10,Rs_int,polishing_furniture,0,10
1181,1181,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_11.urdf,Rs_int_task_polishing_furniture_0_11,Rs_int,polishing_furniture,0,11
1182,1182,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_12.urdf,Rs_int_task_polishing_furniture_0_12,Rs_int,polishing_furniture,0,12
1183,1183,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_13.urdf,Rs_int_task_polishing_furniture_0_13,Rs_int,polishing_furniture,0,13
1184,1184,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_14.urdf,Rs_int_task_polishing_furniture_0_14,Rs_int,polishing_furniture,0,14
1185,1185,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_15.urdf,Rs_int_task_polishing_furniture_0_15,Rs_int,polishing_furniture,0,15
1186,1186,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_16.urdf,Rs_int_task_polishing_furniture_0_16,Rs_int,polishing_furniture,0,16
1187,1187,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_17.urdf,Rs_int_task_polishing_furniture_0_17,Rs_int,polishing_furniture,0,17
1188,1188,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_18.urdf,Rs_int_task_polishing_furniture_0_18,Rs_int,polishing_furniture,0,18
1189,1189,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_19.urdf,Rs_int_task_polishing_furniture_0_19,Rs_int,polishing_furniture,0,19
1190,1190,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_20.urdf,Rs_int_task_polishing_furniture_0_20,Rs_int,polishing_furniture,0,20
1191,1191,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_21.urdf,Rs_int_task_polishing_furniture_0_21,Rs_int,polishing_furniture,0,21
1192,1192,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_22.urdf,Rs_int_task_polishing_furniture_0_22,Rs_int,polishing_furniture,0,22
1193,1193,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_23.urdf,Rs_int_task_polishing_furniture_0_23,Rs_int,polishing_furniture,0,23
1194,1194,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_24.urdf,Rs_int_task_polishing_furniture_0_24,Rs_int,polishing_furniture,0,24
1195,1195,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_25.urdf,Rs_int_task_polishing_furniture_0_25,Rs_int,polishing_furniture,0,25
1196,1196,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_26.urdf,Rs_int_task_polishing_furniture_0_26,Rs_int,polishing_furniture,0,26
1197,1197,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_27.urdf,Rs_int_task_polishing_furniture_0_27,Rs_int,polishing_furniture,0,27
1198,1198,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_28.urdf,Rs_int_task_polishing_furniture_0_28,Rs_int,polishing_furniture,0,28
1199,1199,scenes/Rs_int/urdf/Rs_int_task_polishing_furniture_0_29.urdf,Rs_int_task_polishing_furniture_0_29,Rs_int,polishing_furniture,0,29
1200,1200,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_polishing_furniture_0_0.urdf,Pomaria_1_int_task_polishing_furniture_0_0,Pomaria_1_int,polishing_furniture,0,0
1201,1201,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_polishing_furniture_0_1.urdf,Pomaria_1_int_task_polishing_furniture_0_1,Pomaria_1_int,polishing_furniture,0,1
1202,1202,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_polishing_furniture_0_2.urdf,Pomaria_1_int_task_polishing_furniture_0_2,Pomaria_1_int,polishing_furniture,0,2
1203,1203,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_polishing_furniture_0_3.urdf,Pomaria_1_int_task_polishing_furniture_0_3,Pomaria_1_int,polishing_furniture,0,3
1204,1204,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_polishing_furniture_0_4.urdf,Pomaria_1_int_task_polishing_furniture_0_4,Pomaria_1_int,polishing_furniture,0,4
