,index,urdf_filepath,urdf_path,scene_id,task,task_ids,init_ids
5266,5746,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_16.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_16,Ihlen_0_int,boxing_books_up_for_storage,0,16
5267,5747,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_17.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_17,Ihlen_0_int,boxing_books_up_for_storage,0,17
5268,5748,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_18.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_18,Ihlen_0_int,boxing_books_up_for_storage,0,18
5269,5749,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_19.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_19,Ihlen_0_int,boxing_books_up_for_storage,0,19
5270,5750,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_20.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_20,Ihlen_0_int,boxing_books_up_for_storage,0,20
5271,5751,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_21.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_21,Ihlen_0_int,boxing_books_up_for_storage,0,21
5272,5752,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_22.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_22,Ihlen_0_int,boxing_books_up_for_storage,0,22
5273,5753,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_23.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_23,Ihlen_0_int,boxing_books_up_for_storage,0,23
5274,5754,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_24.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_24,Ihlen_0_int,boxing_books_up_for_storage,0,24
5275,5755,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_25.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_25,Ihlen_0_int,boxing_books_up_for_storage,0,25
5276,5756,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_26.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_26,Ihlen_0_int,boxing_books_up_for_storage,0,26
5277,5757,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_27.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_27,Ihlen_0_int,boxing_books_up_for_storage,0,27
5278,5758,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_28.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_28,Ihlen_0_int,boxing_books_up_for_storage,0,28
5279,5759,scenes/Ihlen_0_int/urdf/Ihlen_0_int_task_boxing_books_up_for_storage_0_29.urdf,Ihlen_0_int_task_boxing_books_up_for_storage_0_29,Ihlen_0_int,boxing_books_up_for_storage,0,29
5280,5760,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_0.urdf,Wainscott_0_int_task_bringing_in_wood_0_0,Wainscott_0_int,bringing_in_wood,0,0
5281,5761,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_1.urdf,Wainscott_0_int_task_bringing_in_wood_0_1,Wainscott_0_int,bringing_in_wood,0,1
5282,5762,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_2.urdf,Wainscott_0_int_task_bringing_in_wood_0_2,Wainscott_0_int,bringing_in_wood,0,2
5283,5763,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_3.urdf,Wainscott_0_int_task_bringing_in_wood_0_3,Wainscott_0_int,bringing_in_wood,0,3
5284,5764,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_4.urdf,Wainscott_0_int_task_bringing_in_wood_0_4,Wainscott_0_int,bringing_in_wood,0,4
5285,5765,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_5.urdf,Wainscott_0_int_task_bringing_in_wood_0_5,Wainscott_0_int,bringing_in_wood,0,5
5286,5766,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_6.urdf,Wainscott_0_int_task_bringing_in_wood_0_6,Wainscott_0_int,bringing_in_wood,0,6
5287,5767,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_7.urdf,Wainscott_0_int_task_bringing_in_wood_0_7,Wainscott_0_int,bringing_in_wood,0,7
5288,5768,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_8.urdf,Wainscott_0_int_task_bringing_in_wood_0_8,Wainscott_0_int,bringing_in_wood,0,8
5289,5769,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_9.urdf,Wainscott_0_int_task_bringing_in_wood_0_9,Wainscott_0_int,bringing_in_wood,0,9
5290,5770,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_10.urdf,Wainscott_0_int_task_bringing_in_wood_0_10,Wainscott_0_int,bringing_in_wood,0,10
5291,5771,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_11.urdf,Wainscott_0_int_task_bringing_in_wood_0_11,Wainscott_0_int,bringing_in_wood,0,11
5292,5772,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_12.urdf,Wainscott_0_int_task_bringing_in_wood_0_12,Wainscott_0_int,bringing_in_wood,0,12
5293,5773,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_13.urdf,Wainscott_0_int_task_bringing_in_wood_0_13,Wainscott_0_int,bringing_in_wood,0,13
5294,5774,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_14.urdf,Wainscott_0_int_task_bringing_in_wood_0_14,Wainscott_0_int,bringing_in_wood,0,14
5295,5775,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_15.urdf,Wainscott_0_int_task_bringing_in_wood_0_15,Wainscott_0_int,bringing_in_wood,0,15
5296,5776,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_16.urdf,Wainscott_0_int_task_bringing_in_wood_0_16,Wainscott_0_int,bringing_in_wood,0,16
5297,5777,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_17.urdf,Wainscott_0_int_task_bringing_in_wood_0_17,Wainscott_0_int,bringing_in_wood,0,17
5298,5778,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_18.urdf,Wainscott_0_int_task_bringing_in_wood_0_18,Wainscott_0_int,bringing_in_wood,0,18
5299,5779,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_19.urdf,Wainscott_0_int_task_bringing_in_wood_0_19,Wainscott_0_int,bringing_in_wood,0,19
5300,5780,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_20.urdf,Wainscott_0_int_task_bringing_in_wood_0_20,Wainscott_0_int,bringing_in_wood,0,20
5301,5781,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_21.urdf,Wainscott_0_int_task_bringing_in_wood_0_21,Wainscott_0_int,bringing_in_wood,0,21
5302,5782,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_22.urdf,Wainscott_0_int_task_bringing_in_wood_0_22,Wainscott_0_int,bringing_in_wood,0,22
5303,5783,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_23.urdf,Wainscott_0_int_task_bringing_in_wood_0_23,Wainscott_0_int,bringing_in_wood,0,23
5304,5784,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_24.urdf,Wainscott_0_int_task_bringing_in_wood_0_24,Wainscott_0_int,bringing_in_wood,0,24
5305,5785,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_25.urdf,Wainscott_0_int_task_bringing_in_wood_0_25,Wainscott_0_int,bringing_in_wood,0,25
5306,5786,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_26.urdf,Wainscott_0_int_task_bringing_in_wood_0_26,Wainscott_0_int,bringing_in_wood,0,26
5307,5787,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_27.urdf,Wainscott_0_int_task_bringing_in_wood_0_27,Wainscott_0_int,bringing_in_wood,0,27
5308,5788,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_28.urdf,Wainscott_0_int_task_bringing_in_wood_0_28,Wainscott_0_int,bringing_in_wood,0,28
5309,5789,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_bringing_in_wood_0_29.urdf,Wainscott_0_int_task_bringing_in_wood_0_29,Wainscott_0_int,bringing_in_wood,0,29
5310,5790,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_0.urdf,Pomaria_1_int_task_bringing_in_wood_0_0,Pomaria_1_int,bringing_in_wood,0,0
5311,5791,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_1.urdf,Pomaria_1_int_task_bringing_in_wood_0_1,Pomaria_1_int,bringing_in_wood,0,1
5312,5792,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_2.urdf,Pomaria_1_int_task_bringing_in_wood_0_2,Pomaria_1_int,bringing_in_wood,0,2
5313,5793,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_3.urdf,Pomaria_1_int_task_bringing_in_wood_0_3,Pomaria_1_int,bringing_in_wood,0,3
5314,5794,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_4.urdf,Pomaria_1_int_task_bringing_in_wood_0_4,Pomaria_1_int,bringing_in_wood,0,4
5315,5795,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_5.urdf,Pomaria_1_int_task_bringing_in_wood_0_5,Pomaria_1_int,bringing_in_wood,0,5
5316,5796,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_6.urdf,Pomaria_1_int_task_bringing_in_wood_0_6,Pomaria_1_int,bringing_in_wood,0,6
5317,5797,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_7.urdf,Pomaria_1_int_task_bringing_in_wood_0_7,Pomaria_1_int,bringing_in_wood,0,7
5318,5798,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_8.urdf,Pomaria_1_int_task_bringing_in_wood_0_8,Pomaria_1_int,bringing_in_wood,0,8
5319,5799,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_9.urdf,Pomaria_1_int_task_bringing_in_wood_0_9,Pomaria_1_int,bringing_in_wood,0,9
5320,5800,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_10.urdf,Pomaria_1_int_task_bringing_in_wood_0_10,Pomaria_1_int,bringing_in_wood,0,10
5321,5801,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_11.urdf,Pomaria_1_int_task_bringing_in_wood_0_11,Pomaria_1_int,bringing_in_wood,0,11
5322,5802,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_12.urdf,Pomaria_1_int_task_bringing_in_wood_0_12,Pomaria_1_int,bringing_in_wood,0,12
5323,5803,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_13.urdf,Pomaria_1_int_task_bringing_in_wood_0_13,Pomaria_1_int,bringing_in_wood,0,13
5324,5804,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_14.urdf,Pomaria_1_int_task_bringing_in_wood_0_14,Pomaria_1_int,bringing_in_wood,0,14
5325,5805,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_15.urdf,Pomaria_1_int_task_bringing_in_wood_0_15,Pomaria_1_int,bringing_in_wood,0,15
5326,5806,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_16.urdf,Pomaria_1_int_task_bringing_in_wood_0_16,Pomaria_1_int,bringing_in_wood,0,16
5327,5807,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_17.urdf,Pomaria_1_int_task_bringing_in_wood_0_17,Pomaria_1_int,bringing_in_wood,0,17
5328,5808,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_18.urdf,Pomaria_1_int_task_bringing_in_wood_0_18,Pomaria_1_int,bringing_in_wood,0,18
5329,5809,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_19.urdf,Pomaria_1_int_task_bringing_in_wood_0_19,Pomaria_1_int,bringing_in_wood,0,19
5330,5810,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_20.urdf,Pomaria_1_int_task_bringing_in_wood_0_20,Pomaria_1_int,bringing_in_wood,0,20
5331,5811,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_21.urdf,Pomaria_1_int_task_bringing_in_wood_0_21,Pomaria_1_int,bringing_in_wood,0,21
5332,5812,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_22.urdf,Pomaria_1_int_task_bringing_in_wood_0_22,Pomaria_1_int,bringing_in_wood,0,22
5333,5813,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_23.urdf,Pomaria_1_int_task_bringing_in_wood_0_23,Pomaria_1_int,bringing_in_wood,0,23
5334,5814,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_24.urdf,Pomaria_1_int_task_bringing_in_wood_0_24,Pomaria_1_int,bringing_in_wood,0,24
5335,5815,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_25.urdf,Pomaria_1_int_task_bringing_in_wood_0_25,Pomaria_1_int,bringing_in_wood,0,25
5336,5816,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_26.urdf,Pomaria_1_int_task_bringing_in_wood_0_26,Pomaria_1_int,bringing_in_wood,0,26
5337,5817,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_27.urdf,Pomaria_1_int_task_bringing_in_wood_0_27,Pomaria_1_int,bringing_in_wood,0,27
5338,5818,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_28.urdf,Pomaria_1_int_task_bringing_in_wood_0_28,Pomaria_1_int,bringing_in_wood,0,28
5339,5819,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_bringing_in_wood_0_29.urdf,Pomaria_1_int_task_bringing_in_wood_0_29,Pomaria_1_int,bringing_in_wood,0,29
5340,5820,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_0.urdf,Benevolence_1_int_task_bringing_in_wood_0_0,Benevolence_1_int,bringing_in_wood,0,0
5341,5821,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_1.urdf,Benevolence_1_int_task_bringing_in_wood_0_1,Benevolence_1_int,bringing_in_wood,0,1
5342,5822,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_2.urdf,Benevolence_1_int_task_bringing_in_wood_0_2,Benevolence_1_int,bringing_in_wood,0,2
5343,5823,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_3.urdf,Benevolence_1_int_task_bringing_in_wood_0_3,Benevolence_1_int,bringing_in_wood,0,3
5344,5824,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_4.urdf,Benevolence_1_int_task_bringing_in_wood_0_4,Benevolence_1_int,bringing_in_wood,0,4
5345,5825,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_5.urdf,Benevolence_1_int_task_bringing_in_wood_0_5,Benevolence_1_int,bringing_in_wood,0,5
5346,5826,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_6.urdf,Benevolence_1_int_task_bringing_in_wood_0_6,Benevolence_1_int,bringing_in_wood,0,6
5347,5827,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_7.urdf,Benevolence_1_int_task_bringing_in_wood_0_7,Benevolence_1_int,bringing_in_wood,0,7
5348,5828,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_8.urdf,Benevolence_1_int_task_bringing_in_wood_0_8,Benevolence_1_int,bringing_in_wood,0,8
5349,5829,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_9.urdf,Benevolence_1_int_task_bringing_in_wood_0_9,Benevolence_1_int,bringing_in_wood,0,9
5350,5830,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_10.urdf,Benevolence_1_int_task_bringing_in_wood_0_10,Benevolence_1_int,bringing_in_wood,0,10
5351,5831,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_11.urdf,Benevolence_1_int_task_bringing_in_wood_0_11,Benevolence_1_int,bringing_in_wood,0,11
5352,5832,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_12.urdf,Benevolence_1_int_task_bringing_in_wood_0_12,Benevolence_1_int,bringing_in_wood,0,12
5353,5833,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_13.urdf,Benevolence_1_int_task_bringing_in_wood_0_13,Benevolence_1_int,bringing_in_wood,0,13
5354,5834,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_14.urdf,Benevolence_1_int_task_bringing_in_wood_0_14,Benevolence_1_int,bringing_in_wood,0,14
5355,5835,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_15.urdf,Benevolence_1_int_task_bringing_in_wood_0_15,Benevolence_1_int,bringing_in_wood,0,15
5356,5836,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_16.urdf,Benevolence_1_int_task_bringing_in_wood_0_16,Benevolence_1_int,bringing_in_wood,0,16
5357,5837,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_17.urdf,Benevolence_1_int_task_bringing_in_wood_0_17,Benevolence_1_int,bringing_in_wood,0,17
5358,5838,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_18.urdf,Benevolence_1_int_task_bringing_in_wood_0_18,Benevolence_1_int,bringing_in_wood,0,18
5359,5839,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_19.urdf,Benevolence_1_int_task_bringing_in_wood_0_19,Benevolence_1_int,bringing_in_wood,0,19
5360,5840,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_20.urdf,Benevolence_1_int_task_bringing_in_wood_0_20,Benevolence_1_int,bringing_in_wood,0,20
5361,5841,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_21.urdf,Benevolence_1_int_task_bringing_in_wood_0_21,Benevolence_1_int,bringing_in_wood,0,21
5362,5842,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_22.urdf,Benevolence_1_int_task_bringing_in_wood_0_22,Benevolence_1_int,bringing_in_wood,0,22
5363,5843,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_23.urdf,Benevolence_1_int_task_bringing_in_wood_0_23,Benevolence_1_int,bringing_in_wood,0,23
5364,5844,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_24.urdf,Benevolence_1_int_task_bringing_in_wood_0_24,Benevolence_1_int,bringing_in_wood,0,24
5365,5845,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_25.urdf,Benevolence_1_int_task_bringing_in_wood_0_25,Benevolence_1_int,bringing_in_wood,0,25
5366,5846,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_26.urdf,Benevolence_1_int_task_bringing_in_wood_0_26,Benevolence_1_int,bringing_in_wood,0,26
5367,5847,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_bringing_in_wood_0_27.urdf,Benevolence_1_int_task_bringing_in_wood_0_27,Benevolence_1_int,bringing_in_wood,0,27
