,index,urdf_filepath,urdf_path,scene_id,task,task_ids,init_ids
7377,7947,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_preparing_salad_0_27.urdf,Ihlen_1_int_task_preparing_salad_0_27,Ihlen_1_int,preparing_salad,0,27
7378,7948,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_preparing_salad_0_28.urdf,Ihlen_1_int_task_preparing_salad_0_28,Ihlen_1_int,preparing_salad,0,28
7379,7949,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_preparing_salad_0_29.urdf,Ihlen_1_int_task_preparing_salad_0_29,Ihlen_1_int,preparing_salad,0,29
7380,7950,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_0.urdf,Benevolence_1_int_task_preparing_salad_0_0,Benevolence_1_int,preparing_salad,0,0
7381,7951,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_1.urdf,Benevolence_1_int_task_preparing_salad_0_1,Benevolence_1_int,preparing_salad,0,1
7382,7952,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_2.urdf,Benevolence_1_int_task_preparing_salad_0_2,Benevolence_1_int,preparing_salad,0,2
7383,7953,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_3.urdf,Benevolence_1_int_task_preparing_salad_0_3,Benevolence_1_int,preparing_salad,0,3
7384,7954,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_4.urdf,Benevolence_1_int_task_preparing_salad_0_4,Benevolence_1_int,preparing_salad,0,4
7385,7955,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_5.urdf,Benevolence_1_int_task_preparing_salad_0_5,Benevolence_1_int,preparing_salad,0,5
7386,7956,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_6.urdf,Benevolence_1_int_task_preparing_salad_0_6,Benevolence_1_int,preparing_salad,0,6
7387,7957,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_7.urdf,Benevolence_1_int_task_preparing_salad_0_7,Benevolence_1_int,preparing_salad,0,7
7388,7958,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_8.urdf,Benevolence_1_int_task_preparing_salad_0_8,Benevolence_1_int,preparing_salad,0,8
7389,7959,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_9.urdf,Benevolence_1_int_task_preparing_salad_0_9,Benevolence_1_int,preparing_salad,0,9
7390,7960,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_10.urdf,Benevolence_1_int_task_preparing_salad_0_10,Benevolence_1_int,preparing_salad,0,10
7391,7961,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_11.urdf,Benevolence_1_int_task_preparing_salad_0_11,Benevolence_1_int,preparing_salad,0,11
7392,7962,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_12.urdf,Benevolence_1_int_task_preparing_salad_0_12,Benevolence_1_int,preparing_salad,0,12
7393,7963,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_13.urdf,Benevolence_1_int_task_preparing_salad_0_13,Benevolence_1_int,preparing_salad,0,13
7394,7964,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_14.urdf,Benevolence_1_int_task_preparing_salad_0_14,Benevolence_1_int,preparing_salad,0,14
7395,7965,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_15.urdf,Benevolence_1_int_task_preparing_salad_0_15,Benevolence_1_int,preparing_salad,0,15
7396,7966,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_16.urdf,Benevolence_1_int_task_preparing_salad_0_16,Benevolence_1_int,preparing_salad,0,16
7397,7967,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_17.urdf,Benevolence_1_int_task_preparing_salad_0_17,Benevolence_1_int,preparing_salad,0,17
7398,7968,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_18.urdf,Benevolence_1_int_task_preparing_salad_0_18,Benevolence_1_int,preparing_salad,0,18
7399,7969,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_19.urdf,Benevolence_1_int_task_preparing_salad_0_19,Benevolence_1_int,preparing_salad,0,19
7400,7970,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_20.urdf,Benevolence_1_int_task_preparing_salad_0_20,Benevolence_1_int,preparing_salad,0,20
7401,7971,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_21.urdf,Benevolence_1_int_task_preparing_salad_0_21,Benevolence_1_int,preparing_salad,0,21
7402,7972,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_22.urdf,Benevolence_1_int_task_preparing_salad_0_22,Benevolence_1_int,preparing_salad,0,22
7403,7973,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_23.urdf,Benevolence_1_int_task_preparing_salad_0_23,Benevolence_1_int,preparing_salad,0,23
7404,7974,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_24.urdf,Benevolence_1_int_task_preparing_salad_0_24,Benevolence_1_int,preparing_salad,0,24
7405,7975,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_25.urdf,Benevolence_1_int_task_preparing_salad_0_25,Benevolence_1_int,preparing_salad,0,25
7406,7976,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_26.urdf,Benevolence_1_int_task_preparing_salad_0_26,Benevolence_1_int,preparing_salad,0,26
7407,7977,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_27.urdf,Benevolence_1_int_task_preparing_salad_0_27,Benevolence_1_int,preparing_salad,0,27
7408,7978,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_28.urdf,Benevolence_1_int_task_preparing_salad_0_28,Benevolence_1_int,preparing_salad,0,28
7409,7979,scenes/Benevolence_1_int/urdf/Benevolence_1_int_task_preparing_salad_0_29.urdf,Benevolence_1_int_task_preparing_salad_0_29,Benevolence_1_int,preparing_salad,0,29
7410,7980,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_0.urdf,Pomaria_1_int_task_preparing_salad_0_0,Pomaria_1_int,preparing_salad,0,0
7411,7981,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_1.urdf,Pomaria_1_int_task_preparing_salad_0_1,Pomaria_1_int,preparing_salad,0,1
7412,7982,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_2.urdf,Pomaria_1_int_task_preparing_salad_0_2,Pomaria_1_int,preparing_salad,0,2
7413,7983,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_3.urdf,Pomaria_1_int_task_preparing_salad_0_3,Pomaria_1_int,preparing_salad,0,3
7414,7984,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_4.urdf,Pomaria_1_int_task_preparing_salad_0_4,Pomaria_1_int,preparing_salad,0,4
7415,7985,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_5.urdf,Pomaria_1_int_task_preparing_salad_0_5,Pomaria_1_int,preparing_salad,0,5
7416,7986,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_6.urdf,Pomaria_1_int_task_preparing_salad_0_6,Pomaria_1_int,preparing_salad,0,6
7417,7987,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_7.urdf,Pomaria_1_int_task_preparing_salad_0_7,Pomaria_1_int,preparing_salad,0,7
7418,7988,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_8.urdf,Pomaria_1_int_task_preparing_salad_0_8,Pomaria_1_int,preparing_salad,0,8
7419,7989,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_9.urdf,Pomaria_1_int_task_preparing_salad_0_9,Pomaria_1_int,preparing_salad,0,9
7420,7990,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_10.urdf,Pomaria_1_int_task_preparing_salad_0_10,Pomaria_1_int,preparing_salad,0,10
7421,7991,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_11.urdf,Pomaria_1_int_task_preparing_salad_0_11,Pomaria_1_int,preparing_salad,0,11
7422,7992,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_12.urdf,Pomaria_1_int_task_preparing_salad_0_12,Pomaria_1_int,preparing_salad,0,12
7423,7993,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_13.urdf,Pomaria_1_int_task_preparing_salad_0_13,Pomaria_1_int,preparing_salad,0,13
7424,7994,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_14.urdf,Pomaria_1_int_task_preparing_salad_0_14,Pomaria_1_int,preparing_salad,0,14
7425,7995,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_15.urdf,Pomaria_1_int_task_preparing_salad_0_15,Pomaria_1_int,preparing_salad,0,15
7426,7996,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_16.urdf,Pomaria_1_int_task_preparing_salad_0_16,Pomaria_1_int,preparing_salad,0,16
7427,7997,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_17.urdf,Pomaria_1_int_task_preparing_salad_0_17,Pomaria_1_int,preparing_salad,0,17
7428,7998,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_18.urdf,Pomaria_1_int_task_preparing_salad_0_18,Pomaria_1_int,preparing_salad,0,18
7429,7999,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_19.urdf,Pomaria_1_int_task_preparing_salad_0_19,Pomaria_1_int,preparing_salad,0,19
7430,8000,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_20.urdf,Pomaria_1_int_task_preparing_salad_0_20,Pomaria_1_int,preparing_salad,0,20
7431,8001,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_21.urdf,Pomaria_1_int_task_preparing_salad_0_21,Pomaria_1_int,preparing_salad,0,21
7432,8002,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_22.urdf,Pomaria_1_int_task_preparing_salad_0_22,Pomaria_1_int,preparing_salad,0,22
7433,8003,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_23.urdf,Pomaria_1_int_task_preparing_salad_0_23,Pomaria_1_int,preparing_salad,0,23
7434,8004,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_24.urdf,Pomaria_1_int_task_preparing_salad_0_24,Pomaria_1_int,preparing_salad,0,24
7435,8005,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_25.urdf,Pomaria_1_int_task_preparing_salad_0_25,Pomaria_1_int,preparing_salad,0,25
7436,8006,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_26.urdf,Pomaria_1_int_task_preparing_salad_0_26,Pomaria_1_int,preparing_salad,0,26
7437,8007,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_27.urdf,Pomaria_1_int_task_preparing_salad_0_27,Pomaria_1_int,preparing_salad,0,27
7438,8008,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_28.urdf,Pomaria_1_int_task_preparing_salad_0_28,Pomaria_1_int,preparing_salad,0,28
7439,8009,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_preparing_salad_0_29.urdf,Pomaria_1_int_task_preparing_salad_0_29,Pomaria_1_int,preparing_salad,0,29
7440,8010,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_0.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_0,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,0
7441,8011,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_1.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_1,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,1
7442,8012,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_2.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_2,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,2
7443,8013,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_3.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_3,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,3
7444,8014,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_4.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_4,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,4
7445,8015,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_5.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_5,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,5
7446,8016,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_6.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_6,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,6
7447,8017,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_7.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_7,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,7
7448,8018,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_8.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_8,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,8
7449,8019,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_9.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_9,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,9
7450,8020,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_10.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_10,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,10
7451,8021,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_11.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_11,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,11
7452,8022,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_12.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_12,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,12
7453,8023,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_13.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_13,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,13
7454,8024,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_14.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_14,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,14
7455,8025,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_15.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_15,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,15
7456,8026,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_16.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_16,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,16
7457,8027,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_17.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_17,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,17
7458,8028,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_18.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_18,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,18
7459,8029,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_19.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_19,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,19
7460,8030,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_20.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_20,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,20
7461,8031,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_21.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_21,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,21
7462,8032,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_22.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_22,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,22
7463,8033,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_23.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_23,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,23
7464,8034,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_24.urdf,Ihlen_1_int_task_putting_up_Christmas_decorations_inside_0_24,Ihlen_1_int,putting_up_Christmas_decorations_inside,0,24
